50000	50	0.143
100000	50	1.035
200000	50	2.264
300000	50	2.454
400000	50	2.444
50000	100	0.160
100000	100	1.177
200000	100	2.441
300000	100	2.465
400000	100	2.475
50000	200	0.202
100000	200	1.165
200000	200	2.442
300000	200	2.150
400000	200	2.464
50000	500	0.303
100000	500	1.306
200000	500	2.461
300000	500	2.426
400000	500	4.930
